"date","tavg_cincy","tmin_cincy","tmax_cincy","prcp_cincy","snow_cincy","wspd_cincy","pres_cincy","tavg_columbus","tmin_columbus","tmax_columbus","wspd_columbus","pres_columbus","prcp_columbus","tavg_cleveland","tmin_cleveland","tmax_cleveland","prcp_cleveland","snow_cleveland","wspd_cleveland","pres_cleveland"
2024-04-01,18.1,13.1,23.6,0.5,0,11.2,1008.2,14.9,10.9,17.9,11.4,1010.1,8.6,6.9,5.5,8.8,25.1,0,18.8,1012.8
2024-04-02,18.1,9.7,22.5,42.7,0,20.2,999.2,16.1,12.9,20.9,11.2,1000.8,32.1,9.7,6.6,17.7,18.3,0,19.7,1001.3
2024-04-03,8.4,0.9,9.7,3.6,0,21.6,996.5,7.1,2.9,15.9,18.9,996.9,3.4,9.2,6,18.2,2.3,0,18.8,993.9
2024-04-04,3.9,0.9,7.5,1.8,0,22.3,1002,3.7,0.9,6.9,20,1001.2,3.2,5.8,4.3,7.7,0,0,13.9,998.5
2024-04-05,4.9,2,8.6,0.8,0,14.8,1015.6,4.1,1.9,5.9,16.1,1015.2,0.1,5.2,3.8,6,0.8,0,27,1012.5
2024-04-06,6.4,-0.2,14.7,0,0,9.4,1021.6,5.4,0.9,10.9,11,1021.5,0,7.5,5.5,9.9,0,0,20.4,1020.1
2024-04-07,10,2.5,18.6,0,0,15.5,1017.9,8.1,-2.1,16.9,8.2,1020,0,7.9,3.8,12.7,0,0,12,1020.8
2024-04-08,17.6,12,24.2,0,0,13.7,1014.6,16.8,9.9,23.9,12,1016.5,0.6,15.2,10.5,19.9,1.3,0,11.8,1016.2
2024-04-09,16.6,13.6,18.6,0.3,0,15.1,1015,15.9,12.9,19.9,12.2,1016.8,5.3,19.4,14.9,24.9,8.9,0,19.9,1013.3
2024-04-10,14.7,13.1,17.5,9.1,0,10.8,1011.9,14.1,11.9,15.9,9,1014.1,4.3,12.8,10.5,17.1,5.1,0,11.8,1013.8
2024-04-11,16.5,10.3,19.2,29.7,0,22,997.9,14.9,10.9,17.9,14.1,999,23.6,16.8,11,20.5,23.6,0,14.4,999.1
2024-04-12,10.3,7.5,14.2,6.6,0,21.2,1006.6,9.7,7.9,11.9,26,1005,3.2,10.2,9.3,17.7,11.9,0,46.7,995.6
2024-04-13,11.6,5.3,19.7,0,0,13.3,1018.5,10.8,5.9,16.9,17.9,1018.2,0,10.5,8.2,13.2,0,0,28.9,1013.3
2024-04-14,18.6,10.9,27.5,0,0,18.7,1011.5,17.6,5.9,26.9,19.2,1012.1,0,16.4,12.7,23.8,0,0,21.9,1007.2
2024-04-15,22.2,16.4,29.7,0,0,13,1011.8,20.9,12.9,26.9,14.3,1013.4,0.7,12.3,9.9,15.5,0,0,11,1013.7
2024-04-16,22.1,16.4,28.1,0,0,17.3,1014.7,18.9,7.9,29.9,12.1,1017.4,0,13.6,10.5,17.1,0,0,16.3,1018.5
2024-04-17,22,14.7,27,6.1,0,24.1,1010,19.9,13.9,24.9,18.1,1012,11.1,19.8,12.7,25.5,7.9,0,21.9,1009.3
2024-04-18,18,10.3,25.3,0,0,11.2,1015.8,15.6,6.9,22.9,8.6,1017.2,0,14.1,12.1,17.7,0,0,14.8,1015.5
2024-04-19,16.9,10.9,22,5.8,0,18.4,1015.7,14.9,8.9,17.9,14.7,1016.2,12.1,13.7,11,18.2,2,0,19.4,1013.4
2024-04-20,10.8,5.3,13.1,0,0,18,1021.2,9.9,5.9,12.9,14.9,1021,0,9,7.1,11,0,0,25.6,1019.1
2024-04-21,7.1,2.5,12,0,0,13.3,1020.7,5.1,0.9,8.9,10.2,1020.5,0,7.5,6,9.9,0,0,19,1019.1
2024-04-22,8.7,0.3,17.5,0,0,8.3,1020.9,7.1,-2.1,15.9,8.8,1021.6,0,11,5.5,15.5,0,0,10.8,1019.3
2024-04-23,12.7,7,19.2,1,0,16.9,1015.3,11.9,4.9,18.9,15.4,1016.3,0.9,13.5,11,19.9,3.3,0,25.2,1013.1
2024-04-24,13.4,4.7,17,0,0,17.3,1018.1,10.3,3.9,13.9,14,1019,0.5,8.1,5.5,11.6,0,0,22.7,1017.9
2024-04-25,8.7,3.1,16.4,0,0,11.5,1024.4,7.4,-0.1,14.9,9.9,1025.7,0,7.3,4.3,9.9,0,0,14.4,1027
2024-04-26,14,6.4,23.6,0,0,20.2,1020.1,13.1,0.9,22.9,9.7,1022.2,0.2,11.8,6,20.5,0,0,14.4,1023.7
2024-04-27,20.1,15.3,25.9,0,0,23,1018.7,20.2,15.9,24.9,16.2,1021.2,0.6,22.1,17.1,27.7,0.3,0,27.2,1017.6
2024-04-28,21.8,17,27.5,0,0,19.4,1018.3,21.5,14.9,26.9,13.2,1020.1,0,22.7,21,24.9,0,0,13.8,1017
2024-04-29,21.7,15.9,27,0,0,17.3,1014.2,20.4,12.9,27.9,12.9,1016.1,0,24.3,16,29.3,0,0,22.3,1013.4
2024-04-30,20,13.6,24.2,17.8,0,9.7,1013.2,17.4,11.9,22.9,9.7,1014.5,15.1,17.3,14.9,19.9,1.3,0,9.1,1012.5
2024-05-01,19.8,10.9,27,0,0,7.9,1013.9,17.5,6.9,26.9,9.7,1015.3,0,18.9,12.7,28.2,0,0,15.6,1012.6
2024-05-02,23.5,14.7,29.7,0,0,6.5,1013.6,21,11.9,29.9,7.1,1015.7,0.2,16,13.2,17.1,0,0,14.2,1015.8
2024-05-03,21.2,18.1,22.5,3.3,0,9.4,1013.6,19.5,15.9,24.9,8.6,1015.4,4.6,17.3,13.8,21,0.8,0,10.1,1014.6
2024-05-04,20.1,17.5,24.7,14,0,9,1013.4,18.5,16.9,22.9,9.9,1015.5,32.5,18.9,14.9,24.3,1,0,11.8,1015.5
2024-05-05,21.1,16.4,26.4,0,0,9.4,1014.5,19.4,15.9,24.9,9.2,1015.9,4.2,18.2,15.5,23.2,0,0,14.8,1014.2
2024-05-06,20.1,17,24.2,11.4,0,9.7,1012.6,18.5,15.9,21.9,7.1,1014.5,1.7,15,13.8,16,0,0,17.2,1016
2024-05-07,20.1,17.5,25.3,52.1,0,15.5,1006.5,19.7,16.9,22.9,8.4,1008.4,2.2,16.9,13.2,24.9,0,0,14.3,1007.6
2024-05-08,21.2,15.9,27,15,0,9.7,1006.2,21,15.9,27.9,10.4,1007.7,0.4,20.1,15.5,23.2,0,0,20.2,1004.7
2024-05-09,19.9,13.1,23.1,7.6,0,14.4,1004.2,18.4,12.9,23.9,12.8,1005.4,25.2,13.4,12.1,14.9,11.2,0,19.8,1007.5
2024-05-10,15,10.9,20.3,0.3,0,15.8,1010.2,13,7.9,17.9,14.6,1010.5,0.2,13.7,12.1,15.5,0,0,14.2,1009.5
2024-05-11,15.5,10.3,21.4,0.3,0,17.6,1009.5,12.4,5.9,19.9,14.5,1010.1,1.9,12.9,10.5,16.6,13,0,21.3,1006.6
2024-05-12,16.7,8.1,24.7,0,0,4.3,1013.1,14.9,6.9,21.9,9.9,1014.4,0,13.8,11,17.7,2.5,0,18.6,1012.1
2024-05-13,19.5,13.1,25.9,0.3,0,16.2,1011.8,18.2,10.9,25.9,10,1013.8,0,22,14.9,28.8,0,0,22.5,1010.6
2024-05-14,17.4,15.3,18.6,5.3,0,12.6,1007.9,16.1,14.9,17.9,8.9,1010.4,6.6,19.9,17.7,23.8,0,0,13.3,1009.1
2024-05-15,19.1,17.5,23.6,0,0,14.8,1005.3,17.1,14.9,20.9,10.3,1006.8,16.6,16.4,14.9,18.8,0,0,14.6,1007.7
2024-05-16,20.3,14.7,27,0,0,7.9,1009.9,18.4,12.9,24.9,7.5,1011.1,0,16.2,13.8,18.2,0,0,9.2,1010.7
2024-05-17,20.2,16.4,22.5,2.5,0,9.4,1010.1,18.4,16.9,21.9,9,1011.8,5.3,19,17.7,21.6,4.3,0,9.6,1009.6
2024-05-18,20.2,15.3,27.5,0,0,5.8,1011.6,19.7,13.9,25.9,5.8,1013,0.2,17.5,16,18.8,0,0,10.3,1012.2
2024-05-19,24.1,16.4,31.4,0,0,5,1014.1,21.8,14.9,28.9,7.1,1015.5,0,21.1,15.5,27.7,0,0,5.4,1014.3
2024-05-20,24.6,17.5,30.3,0,0,7.9,1013.7,22.1,13.9,29.9,6.4,1015.5,0,25.3,22.1,31.6,0,0,13,1013.2
2024-05-21,24.7,17,30.3,0,0,13.7,1011.8,23.2,16.9,29.9,9.9,1013.9,0.3,27.1,24.3,29.9,0,0,12.8,1010.9
2024-05-22,24.2,18.6,28.6,16.3,0,16.9,1011.1,21.8,18.9,25.9,12.9,1013,1.7,26.9,21.6,29.9,9.9,0,27.1,1008.5
2024-05-23,20.9,16.4,25.3,0.8,0,10.1,1013.4,20.7,16.9,24.9,7.7,1014.9,9.3,22,18.8,24.3,0,0,7.4,1012.9
2024-05-24,21,15.3,27.5,0,0,9,1012,21.8,16.9,26.9,8.3,1013.3,0.3,21.9,18.2,24.9,0,0,10.6,1011.7
2024-05-25,23.2,18.6,28.1,0.8,0,10.1,1009.9,22.7,16.9,28.9,10.4,1011.1,0.6,23.4,21,26,0,0,12.1,1009
2024-05-26,21.8,18.6,27,7.6,0,14.8,1007.1,20.4,15.9,26.9,10.7,1009.4,16,23.5,18.8,28.8,5.6,0,14.2,1008.2
2024-05-27,20.8,16.4,25.9,3.6,0,19.8,1005.6,19.8,16.9,24.9,16.8,1006.5,12.3,21,18.8,25.5,3.3,0,28.7,1002
2024-05-28,20.2,15.3,25.3,0,0,16.6,1013.4,18.9,13.9,23.9,14.8,1013.9,0,18.3,16,20.5,1.8,0,18.3,1011
2024-05-29,16.9,12,21.4,0.3,0,12.2,1017.6,14.7,10.9,19.9,14.4,1017.5,1.2,16.8,14.3,18.8,0.8,0,12.8,1016
2024-05-30,18.2,12.5,24.7,0,0,7.2,1021,15.1,9.9,20.9,10,1022.8,0,16,13.2,18.8,0,0,14.5,1022
2024-05-31,18.9,12.5,24.2,0,0,14,1023.2,14.4,4.9,23.9,8.1,1025.2,0,16.9,9.9,21,0,0,9,1024.6
2024-06-01,19.9,14.7,26.4,1.8,0,18,1018.8,17.2,6.9,25.9,9.7,1021,0,21.5,13.8,27.7,0,0,15.1,1020.2
2024-06-02,19.2,17,25.3,5.3,0,9.7,1014.4,17.9,15.9,20.9,8.4,1016.6,8.1,20.8,18.8,23.2,2,0,12.8,1014.3
2024-06-03,21.6,15.9,27,0,0,6.1,1013.1,21.1,15.9,27.9,5.3,1014.8,0.5,20,18.8,21.6,0,0,11.9,1013.7
2024-06-04,24,18.6,30.9,0,0,11.2,1010.1,23.3,15.9,29.9,8.3,1012.4,0.7,25,21,29.9,0,0,14,1011.4
2024-06-05,23.1,19.2,28.1,6.6,0,13.3,1006,22.4,18.9,27.9,9.5,1007.9,4.7,25.5,21.6,31,17.5,0,16.3,1005.4
2024-06-06,23.4,17.5,28.1,0,0,14.4,1005,22,15.9,25.9,14.9,1005.4,7.9,23,21,25.5,0,0,13.8,1001.6
2024-06-07,21.2,14.7,27,0,0,17.3,1009.2,19.4,14.9,23.9,15.5,1009.7,0,20.6,19.3,22.1,0,0,25.2,1005.4
2024-06-08,20.1,13.1,25.3,0,0,9.7,1011.5,18,10.9,23.9,7.5,1012.8,0,21.2,14.9,25.5,0,0,14.1,1009.5
2024-06-09,21.9,17,26.4,0,0,15.1,1009.7,19.7,13.9,22.9,13,1010.2,0,19.5,15.5,24.3,1.3,0,24.1,1007.1
2024-06-10,18.1,11.4,20.9,0,0,15.5,1010.8,14.3,9.9,19.9,11.7,1011.3,0.1,15.9,14.9,17.1,0.3,0,16,1010
2024-06-11,16.8,8.6,24.7,0,0,5.8,1015.1,15.2,6.9,21.9,6.3,1016.5,0,17.2,12.7,20.5,0,0,11.3,1015.4
2024-06-12,20.4,12.5,28.1,0,0,7.6,1015.9,18.9,9.9,25.9,7.3,1017.5,0,22,16,27.1,0,0,13.2,1015
2024-06-13,23.2,13.1,30.9,0,0,10.8,1014.3,21.4,11.9,29.9,7.7,1015.8,0,27.3,22.7,32.7,0,0,21.7,1012.1
2024-06-14,24.5,18.6,31.4,2.5,0,12.2,1013.2,23.5,17.9,28.9,9.2,1014.5,1.6,23.4,20.5,25.5,0,0,15.1,1013.2
2024-06-15,25.1,19.2,29.7,0,0,16.6,1017.9,19.8,10.9,26.9,7.9,1020.2,0,20.6,17.1,23.2,0,0,11.7,1020.3
2024-06-16,24.8,16.4,33.1,0,0,8.6,1016.5,20.9,10.9,30.9,7.6,1018.9,0,22.4,16.6,27.7,0,0,13.8,1018
2024-06-17,28.7,24.2,34.2,0,0,14.8,1016.7,25.4,19.9,32.9,9.1,1018.9,0,28.8,24.9,34.3,1.5,0,15.8,1016.2
2024-06-18,28.5,23.1,33.6,0.3,0,10.4,1019.2,26.4,21.9,32.9,8.3,1021.5,0.3,28.4,24.9,33.2,19.8,0,15.6,1019.4
2024-06-19,28.2,24.2,32.5,0,0,7.9,1022.6,24.7,20.9,28.9,7.8,1024.8,0,28.9,26,33.2,0,0,13.7,1022.8
2024-06-20,27.9,22,33.6,0,0,6.1,1024.4,24.8,17.9,31.9,5.9,1025.9,0,28.2,24.9,31.6,0,0,12.8,1024.1
2024-06-21,28.6,22,35.3,0,0,6.8,1021.8,27,19.9,33.9,7.4,1022.9,0,26.7,24.3,29.9,0,0,7.4,1021.2
2024-06-22,28.7,22,34.7,0,0,9.4,1016.1,26.8,19.9,32.9,8.1,1017.5,0,29.8,26,33.8,0,0,10.5,1014.4
2024-06-23,26.7,22.5,30.3,1.8,0,15.8,1008.7,25.7,20.9,29.9,14.9,1009.6,15.9,26.9,22.7,31,8.4,0,24.7,1005
2024-06-24,25.2,18.6,31.4,0,0,10.8,1013.2,23.1,16.9,28.7,9.5,1013.7,0,23.7,21.6,25.5,0,0,12.4,1012.7
2024-06-25,25.3,17.5,32,0,0,14.8,1012.5,22.4,17.6,26.9,11.4,1014,0.1,24.8,21,29.9,1,0,21.4,1011
2024-06-26,24,19.7,28.1,1,0,10.8,1010.3,21.9,16.9,25.9,10.1,1011.4,5.8,24.6,21.6,28.8,7.9,0,14.2,1007.9
2024-06-27,23.5,17.5,31.4,0,0,11.9,1012.4,20.6,14.9,26.9,9.1,1014,0,20.9,19.3,22.1,0,0,15.3,1013.2
2024-06-28,25.8,18.6,33.1,0,0,14,1012.6,22.7,12.9,31.9,10.4,1015.2,0,22.1,17.1,28.2,0,0,12.6,1015.1
2024-06-29,28.4,22.5,31.4,1,0,13,1013.7,26,21.9,28.9,10.2,1015.5,1.1,27.6,24.3,30.5,4.1,0,21,1011.2
2024-06-30,25.9,18.6,30.3,0,0,16.9,1018.1,23.6,16.9,27.9,14.5,1019,3.2,21.7,18.2,28.2,0,0,22.7,1017.9
2024-07-01,21.1,15.9,27,0,0,18,1022.2,17.5,10.9,24.9,12.2,1023.9,0,19.5,17.1,21.6,0,0,23,1024.1
2024-07-02,23.2,15.9,33.1,0,0,12.2,1017.8,20.6,7.9,30.9,10.4,1020.2,0,23.8,16,30.5,0,0,15,1020.2
2024-07-03,28.1,23.6,34.2,17.8,0,18.4,1015,25.7,20.9,31.9,14.1,1017.2,3.1,28.4,24.3,32.7,4.3,0,23.2,1013.6
2024-07-04,24.9,22,29.2,2.3,0,8.3,1013,24.4,20.9,26.9,8.8,1014.5,12.1,25.5,23.8,27.7,4.8,0,8.2,1012.4
2024-07-05,25.2,21.4,30.3,9.1,0,8.6,1009.9,22.9,20.9,25.9,9.7,1011.4,3,24.5,23.2,26.6,1.8,0,8,1009
2024-07-06,23.7,18.1,29.7,0,0,10.4,1013.9,22.9,17.9,27.9,10.6,1015,0,24.6,22.7,27.1,0,0,14.7,1011.7
2024-07-07,25,17.5,32,0,0,6.5,1016.4,23.1,15.9,29.9,7,1018.1,0,24.7,21,27.1,0,0,8.9,1016.8
2024-07-08,26.9,20.9,32.5,0,0,6.8,1015.5,24.7,18.4,30.9,5.8,1016.9,0,26.3,21.6,29.3,0,0,12.7,1015.9
2024-07-09,26.9,22.5,31.4,7.4,0,13,1011.8,25.3,19.9,31.9,6.4,1014,0.7,26.9,26,28.2,0.3,0,11,1013
2024-07-10,24.1,19.7,27.5,5.1,0,21.2,1009.2,22,17.9,26.9,17.7,1010,2.9,25.1,21,28.8,9.9,0,26,1004.9
2024-07-11,25,17.5,32.5,5.1,0,8.3,1016.4,21.9,13.9,28.9,7,1018.3,0,23.3,20.5,25.5,0,0,21.4,1015.9
2024-07-12,25.2,20.3,31.4,8.1,0,6.5,1018.3,22.9,15.9,31.9,7.4,1020.2,0,24.6,20.5,28.2,0,0,13.3,1019.6
2024-07-13,27.1,21.4,33.1,0,0,6.8,1020.5,24.8,17.9,31.9,7,1021.6,0,25.7,23.2,27.7,0,0,8.5,1020.3
2024-07-14,26,19.7,33.6,21.3,0,10.4,1018.3,23,16.9,31.9,9.4,1019.3,0,27.4,24.3,32.7,5.3,0,18.3,1015.8
2024-07-15,27.7,23.1,33.6,0,0,16.2,1012.9,24.4,19.9,31.9,11.1,1014.5,0,26.9,24.3,31,0,0,17.9,1010.8
2024-07-16,27.6,22.5,33.1,0,0,14.8,1011.1,26.7,20.9,31.9,13.5,1012.1,0.2,28,24.9,32.1,2.5,0,21.4,1007.9
2024-07-17,25.9,22,31.4,1.3,0,14,1012.1,23.9,20.9,29.9,9.6,1013.5,13.3,25.5,23.8,26.6,0,0,10.4,1010.7
2024-07-18,22.5,17,27,0,0,16.9,1017.5,21,15.9,26.9,11.1,1017.9,0,22.7,21.6,24.3,0,0,18.4,1017.4
2024-07-19,22.5,17.5,28.6,0,0,11.9,1019.7,19.2,11.9,26.9,8.2,1021.2,0,21.9,17.7,24.3,0,0,10,1021.1
2024-07-20,23.8,17,29.7,0,0,10.1,1018.3,20.6,11.9,27.9,8.3,1019.6,0,22.7,17.1,26,0,0,6.7,1019.2
2024-07-21,24,20.9,28.1,0,0,11.5,1017.5,21.2,14.9,27.9,8.2,1019.4,0,23.9,18.8,27.1,0,0,8.9,1018.3
2024-07-22,24.1,19.2,29.2,9.1,0,11.5,1015.5,20.4,16.9,25.9,7.3,1017.1,3.9,24.4,22.1,27.7,0,0,7.4,1016
2024-07-23,25.1,19.7,30.9,0,0,7.6,1016.7,20.8,15.9,25.9,7,1018.5,4.4,24.5,21,27.7,5.1,0,10.8,1016.5
2024-07-24,24.3,19.2,30.9,3.3,0,9,1019.4,22.5,16.9,29.9,10.7,1020.2,0,24.7,22.7,28.8,0.5,0,16.5,1017.4
2024-07-25,23.4,18.6,30.3,0,0,9.4,1020.7,22.1,16.9,28.9,8.9,1021.8,0,22.9,21,24.3,0,0,12.3,1020.9
2024-07-26,24.4,19.2,30.3,0,0,12.6,1020,20,12.9,26.9,9.6,1022.1,0,22.3,18.2,24.9,0,0,13.2,1022
2024-07-27,24.7,18.1,32,0,0,10.1,1018.9,20.1,10.9,29.9,7.9,1020.8,0,23.3,18.2,26.6,0,0,12.9,1020.2
2024-07-28,24.8,20.3,29.7,9.1,0,12.2,1017.6,22.2,11.9,32.9,8.6,1019.2,0,25.4,21,28.8,0,0,12.3,1017.8
2024-07-29,24.6,22,29.2,1.3,0,11.9,1014,24,20.9,27.9,8.8,1015.8,5.8,25.4,22.7,27.7,27.2,0,13.1,1013.2
2024-07-30,26.6,22,32,2,0,13,1011.1,24.1,19.9,29.9,11.6,1012.5,14.7,25.3,23.8,27.1,5.6,0,16.5,1008.8
2024-07-31,24.8,20.9,30.9,25.1,0,9.7,1014.8,24.9,18.9,30.9,11.2,1015.8,2.9,26.9,22.7,29.9,0,0,10.3,1012.2
2024-08-01,24.9,20.3,32.5,3,0,9.4,1015,24.4,19.9,30.9,10.2,1016.8,5.2,27,24.3,28.8,0,0,12.1,1013.9
2024-08-02,23.2,19.2,27,8.1,0,9.4,1012.2,22.6,18.9,28.9,8.5,1013.5,10,25.4,23.2,28.2,4.3,0,10.9,1011.1
2024-08-03,23.9,19.2,30.9,0,0,9.4,1012.1,21.7,16.9,28.9,7.6,1013.4,0.8,25.4,23.8,27.1,8.1,0,7.4,1011
2024-08-04,26.8,20.3,32.5,0,0,5.4,1015.3,23.9,17.9,30.9,6.9,1016.8,0,26.6,22.1,29.9,0,0,7.8,1014.8
2024-08-05,27.4,20.3,33.1,0,0,7.2,1016.8,25,17.9,32.9,8.9,1018.2,0,27.2,24.3,30.5,0,0,11.7,1015.4
2024-08-06,27.5,21.4,33.6,0.5,0,10.8,1012.7,26.3,18.9,33.9,9.5,1014,0,24.5,19.1,29.9,7.4,0,18.6,1012.8
2024-08-07,26.5,21.4,30.9,0,0,15.8,1009.8,23.7,19.9,29.9,11.2,1011.9,0.6,21.7,17.7,26,0,0,23.6,1012.8
2024-08-08,24.7,19.2,30.9,0,0,14.4,1009.8,24.1,17.9,30.9,9.3,1011,0.4,23.1,19.9,26.6,0,0,11,1011.2
2024-08-09,25,19.2,29.7,0,0,16.9,1012.3,24.2,19.9,27.9,14.1,1012.5,0,24,22.7,26,3.4,0,21.1,1010.1
2024-08-10,21,14.2,26.4,0,0,13,1019.1,18.5,11.9,24.9,10.7,1019.7,0,21.9,18.8,23.8,0,0,25.4,1016.3
2024-08-11,20.2,13.6,26.4,0,0,10.1,1019.6,18,10.9,25.9,11.4,1020.2,0,21.9,17.7,24.9,0,0,23,1017
2024-08-12,21.1,13.6,28.6,0,0,7.2,1019.2,18.6,9.9,26.9,7.7,1020.2,0,22.7,19.3,24.3,0,0,13.3,1018
2024-08-13,24.3,19.2,29.7,0,0,7.6,1018.6,21.2,15.9,28.9,6.1,1020,0,22.5,17.1,26,0,0,10.7,1019.4
2024-08-14,25.4,18.6,32.5,0,0,11.9,1018.9,21.1,12.9,29.9,8.3,1020.8,0,23.2,18.8,26.6,0,0,10.3,1020.6
2024-08-15,25.4,19.2,32.5,0.3,0,12.6,1016.6,20.7,11.9,28.9,7.5,1019,0,23.8,19.3,27.1,0,0,14.2,1018.3
2024-08-16,24.6,20.9,30.3,25.4,0,11.5,1012.3,22,18.9,26.9,10.8,1014.4,11.3,25.4,21.6,29.9,2.8,0,13.2,1012.2
2024-08-17,25.8,20.9,32.5,1.8,0,15.1,1009.8,22.5,19.9,28.9,11.3,1011.5,4.3,25.3,21,31,8.9,0,16.7,1007.5
2024-08-18,22.7,19.2,28.6,0.8,0,12.2,1010.6,21.2,17.9,25.9,12,1011.2,1.5,22.9,20.5,25.5,10.2,0,20.8,1007.8
2024-08-19,22.8,17.5,27,0,0,17.6,1014.3,19.9,16.9,24.9,13.4,1015.1,0,20.7,18.2,22.1,0,0,31.4,1013.5
2024-08-20,19.2,14.7,23.1,0,0,16.2,1020.1,15.7,10.9,20.9,12.5,1020.9,0,18.8,17.1,21,0,0,26.2,1020.1
2024-08-21,18.5,12,24.7,0,0,12.2,1023.1,14.4,5.9,22.9,11,1024.3,0,19.8,15.5,21.6,0,0,17.3,1022.8
2024-08-22,20,13.6,27,0,0,10.8,1023.6,15.4,6.9,24.9,7,1025.2,0,19.7,14.3,23.2,0,0,11,1024.2
2024-08-23,22.2,14.7,30.9,0,0,7.6,1023.6,17.5,6.9,28.4,6.4,1025,0,20.5,15.5,24.9,0,0,12.9,1024.8
2024-08-24,25.6,17,33.1,0,0,6.1,1022.3,20,9.9,30.9,7,1024.2,0,22.3,17.1,26.6,0,0,12.4,1023
2024-08-25,27,19.2,34.7,0,0,5.4,1022.2,25.3,16.9,32.8,6.5,1022.1,0,24.1,21,28.2,8.1,0,11.6,1022.3
2024-08-26,27.4,19.2,34.7,0,0,4,1021.3,27.1,18.7,34.4,7.9,1020.2,0,26.7,23.8,30.5,0,0,7.9,1020.8
2024-08-27,28.4,19.7,36.4,0,0,6.1,1018.4,28.1,21.2,35.9,8.8,1019,0,28.3,23.8,35.5,0.5,0,14.9,1017.3
2024-08-28,28.4,22.5,35.9,4.6,0,6.5,1017.5,28.3,21.4,34.9,6.3,1017.7,0,25.5,23.2,28.8,2.3,0,13.2,1017
2024-08-29,26.5,21.4,35.3,0,0,4.3,1019.1,27.7,21.6,34.8,5.5,1019.6,0,24.3,22.7,25.5,0,0,15.2,1020.6
2024-08-30,28.7,23.1,37,0,0,9.7,1017.3,28.4,19.5,35.7,8.5,1018.3,0,25.7,21,29.9,3,0,10.8,1017.7
2024-08-31,27.2,22,31.4,0,0,9.4,1016.1,26.2,21.7,31,6.5,1016.2,0.3,24.8,23.2,26.6,0,0,12,1015.2
2024-09-01,25.9,20.9,31.4,0,0,14,1014.8,25.2,20.6,31.3,12.6,1014.5,0,23.3,20.5,26.6,0,0,20.7,1014
2024-09-02,22.7,16.4,27.5,0,0,19.4,1021.2,20.3,14.5,25.7,16.7,1022.2,0,20,18.2,21,0,0,22.1,1023
2024-09-03,20.4,14.2,27,0,0,15.5,1024.3,17.8,9.2,25.7,12.3,1026.2,0,18.8,13.8,22.1,0,0,12.6,1027
2024-09-04,21.9,15.9,31.4,0,0,10.4,1024.1,17.9,7.9,28.9,8.6,1026.2,0,20.7,14.9,27.1,0,0,12.3,1026.6
2024-09-05,24.7,16.4,33.1,0,0,6.8,1021.7,18.6,7.9,30.9,8.5,1023.8,0,23.3,16.6,29.9,0,0,17.8,1022.4
2024-09-06,25,17,34.2,1.8,0,15.1,1015.9,20.7,14.9,31.9,12,1017,13.2,21.8,17.7,24.3,10.8,0,20.3,1015.1
2024-09-07,17.2,11.4,22,0,0,17.6,1018.6,14.5,7.9,19.9,13.1,1018.8,0.9,16.7,16,18.2,0.3,0,30.4,1015.9
2024-09-08,14.9,8.6,22.5,0,0,6.1,1021.4,11.8,2.9,20.9,7.5,1022,0,17.3,14.3,20.5,0,0,23.9,1019.1
2024-09-09,16.6,7,27,0,0,4.7,1021.8,13.9,2.9,25.9,7.8,1022.4,0,20.1,14.9,24.9,0,0,21.8,1018.7
2024-09-10,20.2,10.3,30.3,0,0,3.6,1020.2,16.7,5.9,27.9,7,1021.5,0,20.6,16.6,23.2,0,0,9.8,1019.9
2024-09-11,23,10.9,32,0,0,5.4,1018.2,18.5,6.9,29.9,7.2,1020,0,21.4,17.7,24.9,0,0,13.6,1019.7
2024-09-12,24.1,17.5,32,0,0,12.6,1016.7,19.4,8.9,30.9,12.2,1019.2,0,22.3,18.2,26,0,0,9.1,1019.6
2024-09-13,23.7,19.7,30.9,0,0,15.8,1017.4,20.2,9.9,30.9,11.6,1020.1,0,23,19.3,26.6,0,0,17.6,1020.9
2024-09-14,25.7,19.7,32.5,0,0,16.6,1018.1,20.9,12.9,30.9,11.5,1021.2,0,23.4,18.8,29.3,0,0,17.6,1021.8
2024-09-15,25.5,19.2,32,0,0,16.2,1019.7,19.7,9.9,30.9,9.7,1022.6,0,24.4,20.5,29.3,0,0,14.8,1023.2
2024-09-16,24.5,18.1,31.4,0,0,10.4,1019.7,19.2,10.9,28.9,10.5,1022.3,0,23.6,19.3,28.8,0,0,14.6,1022.7
2024-09-17,22.8,17,28.6,0,0,9,1017.3,19,11.9,27.9,8.8,1019,0,22.1,18.2,25.5,0,0,14.4,1019.5
2024-09-18,24.1,19.2,32.5,0,0,7.2,1013.9,21.3,14.9,29.9,8,1015.6,0,22.5,19.9,24.9,0,0,14.2,1016
2024-09-19,25.4,17.5,33.6,0,0,7.9,1012.3,21.4,13.9,30.9,8.2,1014,0,22.2,19.3,24.3,0,0,10.1,1014.1
2024-09-20,26.2,17.5,34.2,0,0,7.6,1011.1,21.7,11.9,31.9,6.5,1012.9,0,22.9,18.8,26,0,0,8.1,1012
2024-09-21,27.6,21.4,34.7,0,0,7.2,1011.9,23.1,15.9,32.9,8.9,1013.5,0.3,24.3,22.7,25.5,0,0,13.4,1011.6
2024-09-22,24.1,15.9,30.3,0.3,0,9,1011.9,19.8,9.9,32.9,8.5,1013.5,0,22.8,18.2,27.1,5.8,0,11.2,1012
